Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
130;4°;1º;10
130;5°;1º;12
130;6°;1º;10
130;7°;1º;9
131;2°;2º y 3º;2
131;3°;2º y 3º;7
131;4°;4º y 5º;3
131;5°;4º y 5º;4
131;6°;6°,7°;4
131;7°;6°,7°;1
132;1°;1°2°3° múltiple;2
132;2°;1°2°3° múltiple;3
132;3°;1°2°3° múltiple;6
132;4°;4°5° Múltiple;4
132;5°;4°5° Múltiple;3
132;6°;6°7° Multiple;3
132;7°;6°7° Multiple;1
133;2°;A;27
133;2°;B;17
133;3°;A;29
133;3°;B;25
133;4°;A;28
133;4°;B;19
133;5°;A;25
133;5°;B;22
133;5°;C;21
133;6°;A;25
133;6°;B;23
133;7°;A;27
133;7°;B;25
134;2°;1º;20
134;3°;1º;21
134;4°;1º;11
134;5°;1º;13
134;6°;1º;16
134;7°;1º;14
135;1°;1° y 2° JC;7
135;2°;1° y 2° JC;8
135;3°;JC;10
135;4°;JC;9
135;5°;5° Y 6° JC;17
135;6°;5° Y 6° JC;8
135;7°;JC;14
136;2°;A;25
136;2°;B;25
136;3°;A;20
136;3°;B;19
136;4°;A;29
136;4°;B;26
136;5°;A;25
136;5°;B;23
136;5°;C;25
136;6°;A;25
136;6°;B;25
136;7°;A;22
136;7°;B;21
137;2°;2º y 3º JC;10
137;3°;2º y 3º JC;7
137;4°;U JC;15
137;5°;5°, 6° y 7° JC;9
137;6°;5°, 6° y 7° JC;8
137;7°;5°, 6° y 7° JC;5
138;2°;A;17
138;2°;B;22
138;3°;A;25
138;3°;B;19
138;4°;A;28
138;5°;A;19
138;5°;B;19
138;6°;A;20
138;6°;B;18
138;7°;A;24
139;2°;A;34
139;2°;B;32
139;3°;A;32
139;3°;B;25
139;3°;C;24
139;4°;A;35
139;4°;B;31
139;5°;A;30
139;5°;B;30
139;5°;C;32
139;6°;A;29
139;6°;B;30
139;6°;C;26
139;7°;A;30
139;7°;B;29
139;7°;C;26
140;1°;1° y 2°;10
140;2°;1° y 2°;4
140;3°;Ú;12
140;4°;1º;9
140;5°;Único;18
140;6°;6to y 7mo;7
140;7°;6to y 7mo;4
141;2°;1º;22
141;3°;1º;23
141;4°;1º;19
141;5°;1º;20
141;6°;1º;23
141;7°;A;18
141;7°;B;18
142;2°;A;15
142;2°;B;13
142;2°;C;17
142;2°;D;20
142;3°;A;23
142;3°;B;23
142;3°;C;15
142;3°;D;18
142;4°;A;26
142;4°;B;23
142;4°;C;22
142;4°;D;21
142;5°;A;27
142;5°;B;24
142;5°;C;16
142;5°;D;18
142;6°;A;24
142;6°;B;24
142;6°;C;23
142;7°;A;29
142;7°;B;28
142;7°;C;28
143;2°;"""A""";15
143;2°;B;17
143;3°;"""A""";17
143;3°;"""B""";15
143;4°;"""A""";24
143;5°;"""A""";29
143;6°;"""A""";24
143;7°;A;18
144;2°;A;21
144;2°;B;22
144;3°;A;23
144;3°;B;22
144;4°;A;22
144;4°;B;21
144;5°;A;22
144;5°;B;22
144;6°;A;22
144;6°;B;22
144;7°;A;19
144;7°;B;18
145;2°;1º;25
145;3°;1º;24
145;4°;1º;24
145;5°;1º;20
145;6°;1º;16
145;7°;1º;24
146;2°;A;23
146;2°;B;21
146;2°;C;20
146;3°;A;27
146;3°;B;16
146;3°;C;15
146;4°;A;24
146;4°;B;14
146;4°;C;15
146;4°;D;15
146;5°;A;23
146;5°;B;24
146;5°;C;22
146;6°;A;24
146;6°;B;20
146;6°;C;19
146;7°;A;23
146;7°;B;18
146;7°;C;21
147;2°;A;28
147;2°;B;31
147;2°;C;30
147;3°;A;30
147;3°;B;27
147;3°;C;32
147;4°;A;33
147;4°;B;24
147;4°;C;27
147;5°;A;31
147;5°;B;26
147;5°;C;28
147;5°;D;27
147;6°;A;30
147;6°;B;30
147;6°;C;24
147;6°;D;26
147;7°;A;29
147;7°;B;28
147;7°;C;22
147;7°;D;22
148;2°;1º;15
148;3°;1º;14
148;4°;1º;21
148;5°;1º;21
148;6°;1º;17
148;7°;1º;17
149;2°;1º;31
149;3°;A;22
149;3°;B;20
149;4°;1º;30
149;5°;1º;33
149;6°;1º;31
149;7°;1º;26
150;2°;A;23
150;2°;B;23
150;2°;C;23
150;2°;D;23
150;3°;A;21
150;3°;B;23
150;3°;C;21
150;3°;D;21
150;4°;A;21
150;4°;B;24
150;4°;C;21
150;4°;D;15
150;5°;A;22
150;5°;B;25
150;5°;C;22
150;5°;D;21
150;6°;A;24
150;6°;B;24
150;6°;C;21
150;6°;D;22
150;7°;A;20
150;7°;B;20
150;7°;C;21
150;7°;D;22
151;2°;A;23
151;2°;B;24
151;3°;A;22
151;3°;B;18
151;4°;A;32
151;4°;B;20
151;5°;A;31
151;5°;B;23
151;6°;A;25
151;6°;B;17
151;7°;A;24
151;7°;B;25
152;2°;A;28
152;2°;B;27
152;2°;C;28
152;3°;A;28
152;3°;B;19
152;3°;C;19
152;4°;A;28
152;4°;B;28
152;4°;C;22
152;5°;A;26
152;5°;B;26
152;5°;C;28
152;6°;A;30
152;6°;B;29
152;6°;C;26
152;7°;A;33
152;7°;B;33
153;2°;A;24
153;3°;A;18
153;3°;B;15
153;4°;A;16
153;4°;B;15
153;5°;A;19
153;5°;B;15
153;6°;A;26
153;7°;A;23
154;2°;A;21
154;2°;B;22
154;2°;C;20
154;2°;D;20
154;3°;A;18
154;3°;B;17
154;3°;C;23
154;3°;D;20
154;4°;A;24
154;4°;B;24
154;4°;C;22
154;4°;D;22
154;5°;A;26
154;5°;B;23
154;5°;C;14
154;5°;D;14
154;6°;A;30
154;6°;B;30
154;6°;C;24
154;6°;D;24
154;7°;A;23
154;7°;B;25
154;7°;C;22
156;2°;1º;19
156;3°;1º;25
156;4°;1º;28
156;5°;A;16
156;5°;B;23
156;6°;A;17
156;6°;B;15
156;7°;1º;31
157;1°;1,2 y 3;4
157;2°;1,2 y 3;3
157;3°;1,2 y 3;3
157;4°;4 y 5;6
157;5°;4 y 5;2
157;6°;6 y 7;4
157;7°;6 y 7;3
158;2°;A;29
158;2°;B;26
158;2°;C;18
158;3°;A;30
158;3°;B;27
158;3°;C;25
158;4°;A;29
158;4°;B;28
158;4°;C;29
158;5°;A;29
158;5°;B;30
158;5°;C;26
158;6°;A;28
158;6°;B;29
158;7°;A;30
158;7°;B;26
158;7°;C;26
159;2°;2°,3°,4°;8
159;3°;2°,3°,4°;4
159;4°;2°,3°,4°;8
159;5°;5°, 6° y 7°;5
159;6°;5°, 6° y 7°;3
159;7°;5°, 6° y 7°;3
160;2°;1º;12
160;3°;1º;21
160;4°;1º;16
160;5°;1º;19
160;6°;1º;16
160;7°;1º;19
161;1°;1º y 2º;2
161;2°;1º y 2º;9
161;3°;3° Y 4°;3
161;4°;3° Y 4°;5
161;5°;5to;8
161;6°;"6°; 7°";7
161;7°;"6°; 7°";5
162;2°;A;26
162;2°;B;24
162;3°;A;24
162;3°;B;18
162;4°;A;25
162;4°;B;25
162;5°;A;27
162;5°;B;24
162;6°;A;25
162;6°;B;23
162;7°;A;22
162;7°;B;16
163;1°;1ero a 3ero;1
163;2°;1ero a 3ero;1
163;3°;1ero a 3ero;3
163;5°;4º, 5º, 6º y 7ºgrado;3
163;6°;4º, 5º, 6º y 7ºgrado;5
163;7°;4º, 5º, 6º y 7ºgrado;3
164;1°;1° y 3°;6
164;3°;1° y 3°;4
164;4°;4° y 5° grado;5
164;5°;4° y 5° grado;3
164;6°;6° y 7° grado;3
164;7°;6° y 7° grado;5
165;2°;A;16
165;2°;B;17
165;3°;A;18
165;3°;B;19
165;4°;A;18
165;4°;B;20
165;5°;A;18
165;5°;B;20
165;6°;A;17
165;6°;B;19
165;7°;A;15
165;7°;B;19
166;1°;1° y 2° AJ;8
166;2°;1° y 2° AJ;5
166;3°;U AJ;14
166;4°;4° y 5°  AJ;9
166;5°;4° y 5°  AJ;9
166;6°;6° y 7° AJ;14
166;7°;6° y 7° AJ;7
167;2°;1º;28
167;3°;1º;23
167;4°;1º;25
167;5°;1º;31
167;6°;1º;14
167;7°;1º;23
168;1°;1° y 2°;8
168;2°;1° y 2°;9
168;3°;3° y 4°;12
168;4°;3° y 4°;14
168;5°;5° y 6°;9
168;6°;5° y 6°;9
168;7°;1º;12
169;1°;1°2°3°;3
169;2°;1°2°3°;6
169;3°;1°2°3°;1
169;5°;5°6°7°;3
169;6°;5°6°7°;4
169;7°;5°6°7°;1
170;2°;A;26
170;2°;B;19
170;3°;A;21
170;3°;B;21
170;3°;C;17
170;4°;A;23
170;4°;B;22
170;4°;C;17
170;5°;A;26
170;5°;B;26
170;5°;C;17
170;6°;A;27
170;6°;B;20
170;7°;A;27
170;7°;B;25
171;2°;1º;16
171;3°;1º;11
171;4°;1º;15
171;5°;1º;15
171;6°;1º;16
171;7°;1º;12
172;1°;1,2 y 3;4
172;2°;1,2 y 3;2
172;3°;1,2 y 3;5
172;4°;4º, 5º Y 6º;2
172;5°;4º, 5º Y 6º;4
172;6°;4º, 5º Y 6º;6
172;7°;1º;5
173;2°;1º;16
173;3°;1º;17
173;4°;1º;15
173;5°;1º;15
173;6°;1º;19
173;7°;1º;18
174;2°;1º;15
174;3°;1º;17
174;4°;1º;15
174;5°;1º;8
174;6°;1º;20
174;7°;1º;15
175;2°;A;21
175;2°;B;22
175;3°;A;29
175;3°;B;22
175;4°;A;22
175;4°;B;21
175;5°;A;30
175;5°;B;28
175;6°;A;27
175;6°;B;19
175;7°;A;27
175;7°;B;26
176;2°;A;23
176;2°;B;23
176;2°;C;20
176;2°;D;18
176;3°;A;17
176;3°;B;16
176;3°;C;19
176;3°;D;21
176;4°;A;23
176;4°;B;25
176;4°;C;28
176;5°;A;30
176;5°;B;26
176;5°;C;27
176;6°;A;29
176;6°;B;22
176;6°;C;22
176;7°;A;27
176;7°;B;28
176;7°;C;29
177;2°;A;16
177;2°;B;16
177;3°;1º;19
177;4°;A;15
177;4°;B;24
177;5°;1º;27
177;6°;1º;30
177;7°;A;17
177;7°;B;18
178;1°;1°,2°,3°;2
178;2°;1°,2°,3°;4
178;3°;1°,2°,3°;6
178;4°;4°, 5°;1
178;5°;4°, 5°;2
178;6°;6°, 7°;6
178;7°;6°, 7°;4
179;2°;1°, 2° y 3°;2
179;3°;1°, 2° y 3°;2
179;5°;4°, 5°, 6° y 7°;3
179;6°;4°, 5°, 6° y 7°;2
179;7°;4°, 5°, 6° y 7°;4
180;1°;1°,2°.3°,4°;2
180;2°;1°,2°.3°,4°;1
180;3°;1°,2°.3°,4°;2
180;4°;1°,2°.3°,4°;2
180;5°;5°,6°, 7°;3
180;6°;5°,6°, 7°;4
180;7°;5°,6°, 7°;3
181;2°;A;23
181;2°;B;24
181;3°;A;20
181;3°;B;14
181;4°;A;21
181;4°;B;18
181;5°;A;28
181;5°;B;23
181;6°;A;24
181;6°;B;17
181;7°;A;29
182;1°;1º, 2º y 3º;1
182;2°;1º, 2º y 3º;6
182;3°;1º, 2º y 3º;5
182;4°;4º, 5º, 6º y 7º;3
182;5°;4º, 5º, 6º y 7º;1
182;6°;4º, 5º, 6º y 7º;5
182;7°;4º, 5º, 6º y 7º;2
183;2°;1º;7
183;3°;1º;8
183;4°;4° y 5°;4
183;5°;4° y 5°;6
183;6°;6° y 7°;7
183;7°;6° y 7°;10
184;2°;A;13
184;2°;B;14
184;3°;1º;20
184;4°;1º;17
184;5°;1º;18
184;6°;1º;22
184;7°;A;16
184;7°;B;15
185;2°;A;20
185;2°;B;21
185;2°;C;21
185;3°;A;23
185;3°;B;24
185;4°;A;25
185;4°;B;21
185;4°;C;21
185;5°;A;17
185;5°;B;22
185;5°;C;21
185;6°;A;21
185;6°;B;21
185;6°;C;20
185;7°;A;19
185;7°;B;18
185;7°;C;21
186;2°;2° y 3°;14
186;3°;2° y 3°;10
186;4°;4° y  5°;5
186;5°;4° y  5°;16
186;6°;1º;9
186;7°;1º;9
187;1°;1° 2°;5
187;2°;1° 2°;8
187;3°;3° 4°;7
187;4°;3° 4°;10
187;5°;5° 6°;6
187;6°;5° 6°;9
187;7°;1º;5
188;2°;A;18
188;2°;B;20
188;3°;A;14
188;3°;B;15
188;4°;A;18
188;4°;B;12
188;5°;A;19
188;5°;B;20
188;6°;A;18
188;6°;B;20
188;7°;A;15
188;7°;B;20
189;2°;A;20
189;3°;A;15
189;4°;A;23
189;5°;A;18
189;6°;A;28
189;7°;A;19
190;1°;1º, 2º y 3º grado;2
190;2°;1º, 2º y 3º grado;1
190;3°;1º, 2º y 3º grado;5
190;4°;1º;9
190;5°;5° y  6°;3
190;6°;5° y  6°;5
190;7°;1º;8
191;2°;ÙNICO;28
191;3°;ÙNICO;24
191;4°;ÙNICO;19
191;5°; A;14
191;5°;B;15
191;6°; A;13
191;6°;B;14
191;7°;ÙNICO;22
192;2°;A (M);29
192;2°;B;28
192;3°;A (M);26
192;3°;B;26
192;4°;A;30
192;4°;B (T);27
192;5°;A;23
192;5°;B (T);27
192;6°;A;27
192;6°;B (T);22
192;7°;A;25
192;7°;B (T);24
193;1°;1°2°3°4° ;1
193;2°;1°2°3°4° ;4
193;3°;1°2°3°4° ;4
193;4°;1°2°3°4° ;3
193;6°;5º 6º 7º;4
193;7°;5º 6º 7º;2
194;2°;A;23
194;2°;B;21
194;3°;A;15
194;3°;B;14
194;3°;C;13
194;4°;A;18
194;4°;B;12
194;4°;C;13
194;5°;A;22
194;5°;B;17
194;5°;C;19
194;6°;A;25
194;6°;B;24
194;7°;A;23
194;7°;B;22
195;2°;A;18
195;3°;A;20
195;4°;A;15
195;4°;B;14
195;5°;A;24
195;6°;A;28
195;7°;A;19
196;1°;1ºciclo 1,2 y 3;2
196;2°;1ºciclo 1,2 y 3;2
196;3°;1ºciclo 1,2 y 3;1
196;4°;2ºY3ºciclo 4,5,6,7 ;2
196;5°;2ºY3ºciclo 4,5,6,7 ;2
196;6°;2ºY3ºciclo 4,5,6,7 ;4
197;2°;A;27
197;2°;B;26
197;2°;C;19
197;2°;D;19
197;3°;A;27
197;3°;B;26
197;3°;C;21
197;3°;D;24
197;4°;A;28
197;4°;B;30
197;4°;C;20
197;4°;D;22
197;5°;A;27
197;5°;B;30
197;5°;C;25
197;5°;D;25
197;6°;A;28
197;6°;B;29
197;6°;C;22
197;6°;D;24
197;7°;A;27
197;7°;B;27
197;7°;C;27
197;7°;D;29
198;2°;Ünico;21
198;3°;1º;21
198;4°;1º;19
198;5°;1º;18
198;6°;1º;20
198;7°;1º;19
199;2°;1º;14
199;3°;1º;23
199;4°;1º;18
199;5°;1º;16
199;6°;1º;12
199;7°;1º;18
200;2°;A;17
200;2°;B;17
200;3°;A;13
200;3°;B;14
200;4°;A;17
200;4°;B;20
200;5°;A;20
200;5°;B;20
200;6°;A;15
200;6°;B;16
200;7°;A;12
200;7°;B;13
200;7°;C;14
201;1°;1° 2°, 3° Y 4°;2
201;2°;1° 2°, 3° Y 4°;2
201;3°;1° 2°, 3° Y 4°;1
201;4°;1° 2°, 3° Y 4°;5
201;5°;5°, 6° Y 7°;2
201;6°;5°, 6° Y 7°;4
201;7°;5°, 6° Y 7°;5
202;2°;A;23
202;3°;A;15
202;4°;A;15
202;5°;A;20
202;6°;A;21
202;7°;A;20
203;1°;1º y 2º;9
203;2°;1º y 2º;10
203;3°;1º;14
203;4°;1º;17
203;5°;5to y 6to;16
203;6°;5to y 6to;12
203;7°;1º;19
204;2°;2do y 3do;10
204;3°;2do y 3do;10
204;4°;4° Y 5°;7
204;5°;4° Y 5°;9
204;6°;6° Y 7°;8
204;7°;6° Y 7°;12
205;2°;2º y 3º;6
205;3°;2º y 3º;5
205;4°;1º;6
205;5°;1º;9
205;6°;1º;8
205;7°;1º;10
206;2°;A;21
206;2°;B;23
206;3°;A;30
206;3°;B;27
206;4°;A;21
206;4°;B;21
206;4°;C;28
206;5°;A;24
206;5°;B;23
206;5°;C;21
206;6°;A;29
206;6°;B;28
206;7°;A;26
206;7°;B;27
207;2°; U;23
207;3°; U;22
207;4°;1º;27
207;5°;A;12
207;5°;B;14
207;6°;1º;18
207;7°; U;18
208;2°;A;22
208;2°;B;18
208;2°;C;17
208;2°;D;15
208;3°;A;22
208;3°;B;26
208;3°;C;24
208;3°;D;22
208;4°;A;24
208;4°;B;24
208;4°;C;22
208;4°;D;23
208;5°;A;27
208;5°;B;24
208;5°;C;23
208;5°;D;21
208;6°;A;25
208;6°;B;27
208;6°;C;25
208;6°;D;26
208;7°;A;25
208;7°;B;27
208;7°;C;22
208;7°;D;23
209;2°;A;24
209;2°;B;23
209;2°;C;26
209;3°;A;24
209;3°;B;23
209;3°;C;21
209;4°;A;25
209;4°;B;26
209;4°;C;25
209;5°;A;30
209;5°;B;30
209;6°;A;29
209;6°;B;30
209;7°;A;26
209;7°;B;25
209;7°;C;14
210;2°;A;18
210;2°;B;17
210;2°;C;23
210;3°;A;27
210;3°;B T.T.;18
210;3°;C;18
210;4°;A;26
210;4°;B;21
210;4°;C;21
210;5°;A;24
210;5°;B;21
210;5°;C;26
210;6°;A;24
210;6°;B T.M.;24
210;6°;C;14
210;7°;A;24
210;7°;B T.M.;29
210;7°;C;22
211;2°;A;31
211;3°;A;29
211;4°;A;29
211;5°;A;28
211;6°;A;20
211;6°;B;21
211;7°;1º;27
212;2°;A;29
212;2°;B;31
212;3°;A;27
212;3°;B;27
212;4°;A;32
212;4°;B;30
212;5°;A;34
212;5°;B;33
212;6°;A;29
212;6°;B;27
212;7°;A;26
212;7°;B;27
213;2°;A;23
213;2°;B;18
213;2°;C;21
213;3°;A;27
213;3°;B;17
213;3°;C;10
213;3°;D;12
213;4°;A;19
213;4°;B;14
213;4°;C;12
213;4°;D;15
213;5°;A;25
213;5°;B;24
213;5°;C;22
213;5°;D;24
213;6°;A;24
213;6°;B;24
213;6°;C;16
213;6°;D;14
213;7°;A;23
213;7°;B;17
213;7°;C;17
213;7°;D;16
214;2°;1º;15
214;3°;1º;23
214;4°;1º;15
214;5°;1º;23
214;6°;1º;28
214;7°;1º;21
215;1°;1º,2º,3º;1
215;2°;1º,2º,3º;2
215;3°;1º,2º,3º;2
215;4°;4º,5º,6º,7º;2
215;5°;4º,5º,6º,7º;2
215;6°;4º,5º,6º,7º;1
215;7°;4º,5º,6º,7º;2
216;2°;A;15
216;2°;B;16
216;2°;C;16
216;2°;D;21
216;3°;A;19
216;3°;B;20
216;3°;C;22
216;3°;D;23
216;4°;A;29
216;4°;B;28
216;4°;C;18
216;4°;D;23
216;5°;A;30
216;5°;B ;31
216;5°;C;24
216;5°;D;28
216;6°;A;30
216;6°;B;32
216;6°;C;26
216;6°;D;28
216;7°;A;32
216;7°;B;32
216;7°;C;19
216;7°;D;17
217;2°;A;26
217;2°;B;24
217;3°;A;26
217;3°;B;28
217;4°;A;34
217;4°;B;24
217;5°;A;27
217;5°;B;25
217;6°;A;28
217;6°;B;26
217;7°;A;29
217;7°;B;27
218;2°;A;26
218;2°;B;16
218;2°;C;17
218;3°;A;23
218;3°;B;21
218;4°;A;25
218;4°;B;27
218;4°;C.;27
218;5°;A;29
218;5°;B;28
218;6°;A;23
218;6°;B;21
218;7°;A;29
218;7°;B;25
219;2°;A;14
219;2°;B;11
219;3°;A;20
219;4°;A;22
219;5°;A;22
219;6°;A;26
219;7°;ÚNICO;14
220;2°;1º;25
220;3°;1º;21
220;4°;1º;25
220;5°;1º;30
220;6°;1º;19
220;7°;1º;27
221;2°;A;28
221;2°;B;19
221;2°;C;21
221;3°;A;30
221;3°;B;18
221;3°;C;17
221;4°;A;31
221;4°;B;23
221;4°;C;23
221;5°;A;29
221;5°;B;17
221;5°;C;21
221;6°;A           ;29
221;6°;B;28
221;6°;C;28
221;7°;A;27
221;7°;B;22
221;7°;C;22
222;2°;1º;17
222;3°;1º;23
222;4°;1º;23
222;5°;1º;18
222;6°;1º;18
222;7°;1º;17
223;1°; 1°-2°-3°;4
223;2°; 1°-2°-3°;11
223;3°; 1°-2°-3°;4
223;4°;4°- 5°;8
223;5°;4°- 5°;9
223;6°;6°- 7°;5
223;7°;6°- 7°;4
224;2°;2° y 3°;5
224;3°;2° y 3°;5
224;4°;4° Y 5°;5
224;5°;4° Y 5°;13
224;6°;6° y 7°;4
224;7°;6° y 7°;15
227;2°;1º;7
227;3°;1º;9
227;4°;1º;12
227;5°;1º;17
227;6°;6° Y 7°;6
227;7°;6° Y 7°;15
228;2°;A;18
228;2°;B;17
228;2°;C;16
228;3°;A;19
228;3°;B;19
228;4°;A;21
228;4°;B;22
228;4°;C;16
228;5°;A;14
228;5°;B;21
228;5°;C;17
228;6°;A;25
228;6°;B;24
228;7°;A;22
228;7°;B;23
229;2°;A;20
229;2°;B;23
229;2°;C;24
229;3°;A;18
229;3°;B;15
229;3°;C;16
229;4°;A;22
229;4°;B;23
229;4°;C;20
229;5°;A;25
229;5°;B;21
229;5°;C;21
229;6°;A;25
229;6°;B;20
229;6°;C;17
229;7°;A;25
229;7°;B;20
229;7°;C;21
230;2°;A ;14
230;3°;A ;18
230;4°;A ;15
230;5°;A ;16
230;6°;A ;15
230;7°;A ;17
231;2°;1º;12
231;3°;1º;14
231;4°;1º;15
231;5°;1º;22
231;6°;1º;14
231;7°;1º;18
232;2°;1º;10
232;3°;1º;8
232;4°;1º;11
232;5°;1º;14
232;6°;"""U""";10
232;7°;1º;14
233;1°; 1°2°3°;4
233;2°; 1°2°3°;4
233;3°; 1°2°3°;3
233;4°;4°5°;3
233;5°;4°5°;6
233;6°;6° 7°;7
233;7°;6° 7°;6
234;2°;A;25
234;3°;1º;17
234;3°;B;16
234;4°;1º;19
234;5°;"""U""";22
234;6°;"""U""";18
234;7°;1º;20
235;2°;2°3°;11
235;3°;2°3°;4
235;4°;1º;16
235;5°;1º;7
235;6°;1º;8
235;7°;1º;9
236;2°;A;20
236;2°;B;25
236;3°;A;25
236;3°;B;22
236;4°;A;22
236;4°;B;18
236;5°;A;23
236;5°;B;30
236;6°;A;28
236;6°;B;20
236;7°;A;23
236;7°;B;23
237;2°;2º y 3º;6
237;3°;2º y 3º;6
237;4°;1º;8
237;5°;1º;7
237;6°;1º;9
237;7°;1º;6
238;2°;AJ;25
238;3°;AJ;17
238;4°;AJ;15
238;5°;AJ;18
238;6°;AJ;11
238;7°;AJ;21
239;2°;Ú;16
239;3°;Ú;14
239;4°;Ú;19
239;5°;1º;26
239;6°;Ú;25
239;7°;1º;16
240;2°;1º;18
240;3°;1º;14
240;4°;1º;13
240;5°;1º;22
240;6°;1º;16
240;7°;1º;16
241;2°;1º;20
241;3°;1º;19
241;4°;1º;26
241;5°;1º;21
241;6°;1º;19
241;7°;1º;23
242;2°;A;33
242;2°;B;32
242;2°;C;30
242;2°;D;31
242;3°;A;31
242;3°;B;31
242;3°;C;30
242;3°;D;29
242;4°;A;31
242;4°;B;31
242;4°;C;29
242;4°;D;28
242;5°;A;30
242;5°;B;30
242;5°;C;29
242;5°;D;26
242;6°;A;27
242;6°;B;25
242;6°;C;27
242;6°;D;25
242;6°;E;26
242;7°;A;32
242;7°;B;30
242;7°;C;30
242;7°;D;31
243;2°; 1° y 2°;5
243;3°;1º;12
243;4°;1º;4
243;5°;1º;11
243;6°;6° Y 7°;3
243;7°;6° Y 7°;6
244;2°;A;27
244;2°;B;31
244;3°;A;28
244;3°;B;24
244;4°;A;26
244;4°;B;20
244;4°;C;19
244;5°;A;22
244;5°;B;21
244;5°;C;22
244;6°;A;28
244;6°;B;27
244;7°;A;23
244;7°;B;24
244;7°;C;24
245;2°;A;27
245;2°;B;27
245;3°;A;24
245;3°;B;24
245;4°;A;29
245;4°;B;29
245;5°;A;28
245;5°;B;23
245;5°;C;23
245;6°;A;20
245;6°;B;19
245;7°;A  ;24
245;7°;B;23
246;2°;ú;23
246;3°;ú;22
246;4°;1º;22
246;5°;ú;21
246;6°;ú;24
246;7°;ú;21
247;2°;A;19
247;2°;B;18
247;2°;C;18
247;3°;A;19
247;3°;B;20
247;4°;A;21
247;4°;B;22
247;5°;A;17
247;5°;B;17
247;5°;C;16
247;6°;A;24
247;6°;B;23
247;7°;A;18
247;7°;B;16
248;1°;1°, 2°, 3°, 4° y 5°;1
248;2°;1°, 2°, 3°, 4° y 5°;1
248;3°;1°, 2°, 3°, 4° y 5°;1
248;5°;1°, 2°, 3°, 4° y 5°;4
248;6°;6° y 7°;1
248;7°;6° y 7°;2
250;2°;A;23
250;2°;B;14
250;3°;A;18
250;3°;B;19
250;3°;C;14
250;4°;A;27
250;4°;B;24
250;5°;A;21
250;5°;B;15
250;5°;C;15
250;6°;A;26
250;6°;B;20
250;7°;A;23
250;7°;B;17
250;7°;C;15
251;2°;A;28
251;2°;B;29
251;2°;C;28
251;3°;A;28
251;3°;B;32
251;3°;C;30
251;4°;A;31
251;4°;B;28
251;4°;C;30
251;5°;A;32
251;5°;B;29
251;5°;C;27
251;6°;A;33
251;6°;B;30
251;6°;C;24
251;7°;A;28
251;7°;B;29
251;7°;C;29
252;2°;A;18
252;2°;B;15
252;2°;C;19
252;3°;A;18
252;3°;B;18
252;3°;C;18
252;4°;A;16
252;4°;B;19
252;4°;C;17
252;5°;A;18
252;5°;B;16
252;5°;C;17
252;6°;A;18
252;6°;B;18
252;6°;C;17
252;7°;A;24
252;7°;B;25
253;2°;A;23
253;2°;B;22
253;2°;C;25
253;3°;A;21
253;3°;B;18
253;3°;C;16
253;4°;A;25
253;4°;B;21
253;4°;C;21
253;5°;A;28
253;5°;B;23
253;5°;C;18
253;6°;A;25
253;6°;B;22
253;6°;C;18
253;6°;D;16
253;7°;A;28
253;7°;B;23
253;7°;C;24
254;1°;1° y 2°;10
254;2°;1° y 2°;10
254;3°;1º;12
254;4°;1º;12
254;5°;1º;16
254;6°;6º y 7º ;13
254;7°;6º y 7º ;11
255;2°;A;23
255;2°;B;28
255;3°;A;26
255;3°;B;23
255;4°;A;24
255;4°;B;26
255;5°;A;28
255;5°;B;27
255;6°;A;28
255;6°;B;27
255;7°;A;28
255;7°;B;29
256;2°;""" A """;16
256;2°;""" B """;16
256;3°;"""U""";20
256;4°;"""A""";15
256;4°;"""B""";15
256;5°;"""A""";14
256;5°;"""B""";17
256;6°;"""U""";21
256;7°;"""U""";21
257;1°;1° y 2°;10
257;2°;1° y 2°;14
257;3°;1º;12
257;4°;4° Y 5°;9
257;5°;4° Y 5°;11
257;6°;1º;8
257;7°;1º;14
258;2°;A;14
258;2°;B;14
258;3°;A;15
258;3°;B;13
258;4°;A;13
258;4°;B;14
258;5°;A;14
258;5°;B;13
258;6°;"""A""";17
258;6°;"""B""";18
258;7°;"""B""";18
258;7°;A;19
259;2°;A;28
259;2°;B;22
259;2°;C;19
259;3°;A;27
259;3°;B;29
259;3°;C;29
259;4°;A;29
259;4°;B;22
259;4°;C;20
259;5°;A;27
259;5°;B;25
259;5°;C;26
259;6°;A;30
259;6°;B;30
259;6°;C;25
259;7°;A;30
259;7°;B;29
259;7°;C;27
259;7°;D;20
260;2°;A;26
260;2°;B;28
260;3°;A;27
260;3°;B;23
260;4°;A;32
260;4°;B;31
260;5°;A;31
260;5°;C;31
260;6°;A;23
260;6°;B;22
260;6°;C;25
260;7°;A;26
260;7°;B;21
261;2°;A;24
261;2°;B;21
261;2°;C;21
261;3°;A;25
261;3°;B;24
261;3°;C;21
261;4°;A;22
261;4°;B;17
261;4°;C;16
261;5°;A;25
261;5°;B;24
261;5°;C;22
261;6°;A;23
261;6°;B;24
261;6°;C;24
261;7°;A;19
261;7°;B;20
261;7°;C;21
262;2°;A;17
262;2°;B;17
262;2°;C;17
262;3°;A;21
262;3°;B;23
262;3°;C;16
262;4°;A;16
262;4°;B;16
262;4°;C;17
262;5°;A;15
262;5°;B;14
262;5°;C;13
262;6°;A;20
262;6°;B;20
262;6°;C;19
262;7°;A;22
